0.0000000000000000 0.0152667 0.0628778
1.0000000000000000E-002 0.215118 0.0676158
2.0000000000000000E-002 0.350302 0.0805456
2.9999999999999999E-002 0.519413 0.0750442
4.0000000000000001E-002 0.692511 0.0742359
5.0000000000000003E-002 0.829815 0.0760871
5.9999999999999998E-002 0.988358 0.0787121
7.0000000000000007E-002 1.15599 0.0691001
8.0000000000000002E-002 1.30028 0.0678884
8.9999999999999997E-002 1.46391 0.0616894
0.10000000000000001 1.60298 0.0685756
0.11000000000000000 1.74941 0.0511078
0.12000000000000000 1.90137 0.0569162
0.13000000000000000 2.04541 0.0486486
0.14000000000000001 2.17765 0.0456522
0.14999999999999999 2.32079 0.0426478
0.17499999999999999 2.64563 0.0401818
0.20000000000000001 2.9544 0.0308305
0.22500000000000001 3.24565 0.0325491
0.25000000000000000 3.50841 0.0218289
0.27500000000000002 3.74255 0.0211273
0.29999999999999999 3.9409 0.0226813
0.32500000000000001 4.09968 0.0137289
0.34999999999999998 4.20493 0.00895781
0.37500000000000000 4.23946 0.00566601
0.40000000000000002 4.17727 0.00744177
0.45000000000000001 3.66502 0.0279082
0.50000000000000000 2.88379 0.0193649
0.55000000000000004 2.32964 0.0105653
0.59999999999999998 1.86825 0.0143287
0.65000000000000002 1.44246 0.00924774
0.69999999999999996 1.14929 0.00601076
0.75000000000000000 0.971914 0.00388018
0.80000000000000004 0.829539 0.00406401
0.84999999999999998 0.693284 0.00366205
0.90000000000000002 0.559759 0.00321782
1.0000000000000000 0.355544 0.00193614
1.1000000000000001 0.271181 0.00102173
1.2000000000000000 0.177809 0.00150812
1.3000000000000000 0.106249 0.00043644
1.3999999999999999 0.0891644 0.00063089
1.5000000000000000 0.0233734 0.000962279
1.6000000000000001 0.000137074 4.98615e-05
1.7000000000000000 0 0
1.8000000000000000 0 0
1.8999999999999999 0 0
2.0000000000000000 0 0
2.1000000000000001 0 0
2.2000000000000002 0 0
2.2999999999999998 0 0
2.3999999999999999 0 0
2.5000000000000000 0 0
2.6000000000000001 0 0
